#	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5
sp|Q9S7P9|SNP33_ARATH	0.19794596454234517	0.34640543794910406	0.28042344976832234	0.41238742612988577	0.016495497045195432	0.24743245567793146	0.3629009349942995	0.3629009349942995	0.14845947340675889	0.11546847931636801	0.4453784202202766	0.4453784202202766	0.11546847931636801	0.11546847931636801	0.23093695863273603	0.5113604084010583	0.24743245567793146	0.016495497045195432	0.08247748522597716	0.24743245567793146	8.58913261427501e-06	1.5030982074981267e-05	1.216793787022293e-05	1.7894026279739603e-05	7.157610511895841e-07	1.0736415767843761e-05	1.574674312617085e-05	1.574674312617085e-05	6.441849460706257e-06	5.010327358327089e-06	1.932554838211877e-05	1.932554838211877e-05	5.010327358327089e-06	5.010327358327089e-06	1.0020654716654178e-05	2.2188592586877106e-05	1.0736415767843761e-05	7.157610511895841e-07	3.5788052559479205e-06	1.0736415767843761e-05	0.20415953290717137	0.19980104154184902	0.18953021927964042	0.1918232104869516	0.19819049873919226	0.20758272963063937	0.2069865722511036	0.18511670806032118	0.19144697037314698	0.20886630392373767
sp|P38736|GOSR1_YEAST	0.30697791262965024	0.35814089806792526	0.40930388350620034	0.28139641991051273	0.05116298543827504	0.5372113471018879	0.2558149271913752	0.15348895631482512	0.10232597087655008	0.5116298543827504	0.5372113471018879	0.33255940534878775	0.05116298543827504	0.23023343447223768	0.1279074635956876	0.6139558252593005	0.48604836166361287	0.07674447815741256	0.05116298543827504	0.23023343447223768	1.1758137463993154e-05	1.3717827041325345e-05	1.5677516618657537e-05	1.0778292675327058e-05	1.959689577332192e-06	2.057674056198802e-05	9.798447886660961e-06	5.879068731996577e-06	3.919379154664384e-06	1.9596895773321923e-05	2.057674056198802e-05	1.2737982252659249e-05	1.959689577332192e-06	8.818603097994865e-06	4.899223943330481e-06	2.3516274927986308e-05	1.8617050984655826e-05	2.9395343659982885e-06	1.959689577332192e-06	8.818603097994865e-06	0.18867233186047808	0.19213916389341765	0.183091529688155	0.20236697724193423	0.20814850459687775	0.19682367634237266	0.22057756363161052	0.17516293349068332	0.18065662926729756	0.22677821742324727
sp|Q5SQN1|SNP47_HUMAN	0.3522679720428997	0.4733600874326465	0.022016748252681233	0.24218423077949358	0.055041870631703085	0.1981507342741311	0.4293265909272841	0.2752093531585154	0.18714236014779048	0.2531926049058342	0.5614270804433714	0.2531926049058342	0.15411723776876865	0.1321004895160874	0.28621772728485606	0.5063852098116683	0.29722610141119665	0.11008374126340617	0.044033496505362466	0.2752093531585154	1.422127603332347e-05	1.9109839669778412e-05	8.888297520827169e-07	9.777127272909886e-06	2.222074380206792e-06	7.999467768744452e-06	1.733218016561298e-05	1.1110371901033961e-05	7.555052892703094e-06	1.0221542148951244e-05	2.266515867810928e-05	1.0221542148951244e-05	6.221808264579019e-06	5.332978512496302e-06	1.155478677707532e-05	2.0443084297902487e-05	1.1999201653116678e-05	4.444148760413584e-06	1.7776595041654338e-06	1.1110371901033961e-05	0.19575069295045588	0.20234796973255026	0.19513453003218154	0.19209796470144805	0.20366046845702362	0.19297538292674482	0.20463905134845026	0.20575417715541325	0.19935673613182267	0.19727420802269288
sp|O22151|GOS12_ARATH	0.3523432507056493	0.41452147141841095	0.10363036785460274	0.33161717713472877	0.06217822071276164	0.20726073570920547	0.33161717713472877	0.37306932427656986	0.10363036785460274	0.3523432507056493	0.6010561335566958	0.33161717713472877	0.12435644142552328	0.10363036785460274	0.08290429428368219	0.6632343542694575	0.24871288285104656	0.06217822071276164	0.12435644142552328	0.3523432507056493	1.3053720590639391e-05	1.5357318341928694e-05	3.839329585482173e-06	1.2285854673542956e-05	2.303597751289304e-06	7.678659170964347e-06	1.2285854673542956e-05	1.3821586507735825e-05	3.839329585482173e-06	1.3053720590639391e-05	2.2268111595796607e-05	1.2285854673542956e-05	4.607195502578608e-06	3.839329585482173e-06	3.071463668385739e-06	2.457170934708591e-05	9.214391005157216e-06	2.303597751289304e-06	4.607195502578608e-06	1.3053720590639391e-05	0.19910346923092295	0.20035974494609934	0.19174221869724206	0.18323351884288402	0.20483497471193104	0.2084951002859763	0.21470629090277762	0.1911861739291553	0.16852537570335557	0.217086291312818
sp|G5EEN8|AEX4_CAEEL	0.2615339957448941	0.32691749468111764	0.28332849539030197	0.4358899929081569	0.06538349893622353	0.23973949609948628	0.5230679914897882	0.10897249822703922	0.08717799858163137	0.37050649397193336	0.5012734918443804	0.4358899929081569	0.2615339957448941	0.15256149751785492	0.13076699787244705	0.2615339957448941	0.2615339957448941	0.0	0.04358899929081569	0.3487119943265255	1.0354987078270499e-05	1.2943733847838123e-05	1.1217902668126374e-05	1.7258311797117496e-05	2.5887467695676248e-06	9.492071488414624e-06	2.0709974156540998e-05	4.314577949279374e-06	3.4516623594234994e-06	1.4669565027549872e-05	1.9847058566685123e-05	1.7258311797117496e-05	1.0354987078270499e-05	6.040409128991124e-06	5.1774935391352495e-06	1.0354987078270499e-05	1.0354987078270499e-05	0.0	1.7258311797117497e-06	1.3806649437693998e-05	0.19446066899646372	0.21081134941769164	0.1819386697374943	0.19155284031542358	0.19944197188751886	0.20554433621469476	0.2013010350931375	0.1893562986236755	0.19850510229044546	0.20529236486245683
sp|P83351|SNA29_CAEEL	0.2985237344578841	0.3582284813494609	0.2786221521606918	0.33832689905226865	0.0	0.33832689905226865	0.4776379751326145	0.31842531675507635	0.059704746891576815	0.15921265837753817	0.43783481053823	0.3781300636466532	0.2786221521606918	0.11940949378315363	0.17911424067473045	0.6766537981045373	0.5771458866185759	0.039803164594384544	0.11940949378315363	0.07960632918876909	1.266781690444159e-05	1.5201380285329908e-05	1.1823295777478817e-05	1.4356859158367135e-05	0.0	1.4356859158367135e-05	2.0268507047106545e-05	1.3512338031404363e-05	2.533563380888318e-06	6.7561690157021816e-06	1.8579464793181e-05	1.604590141229268e-05	1.1823295777478817e-05	5.067126761776636e-06	7.600690142664954e-06	2.871371831673427e-05	2.4491112681920408e-05	1.6890422539255454e-06	5.067126761776636e-06	3.3780845078510908e-06	0.2011810076573129	0.2200590555572771	0.17846657353124187	0.1621217642091973	0.2182700167477785	0.20887557923592798	0.2156647690276944	0.19031545397655442	0.17778799648341403	0.20735535675528227
sp|Q8VHI8|SEC20_RAT	0.3044412256003764	0.2810226697849628	0.18734844652330856	0.21076700233872214	0.0702556674462407	0.49178967212368496	0.49178967212368496	0.1405113348924814	0.0702556674462407	0.2810226697849628	0.7962308977240614	0.5152082279390985	0.163929890707895	0.163929890707895	0.0702556674462407	0.4449525604928578	0.35127833723120355	0.02341855581541357	0.04683711163082714	0.2341855581541357	1.2631664454020108e-05	1.1659997957557024e-05	7.773331971704683e-06	8.744998468167768e-06	2.914999489389256e-06	2.040499642572479e-05	2.040499642572479e-05	5.829998978778512e-06	2.914999489389256e-06	1.1659997957557024e-05	3.30366608797449e-05	2.1376662922187878e-05	6.801665475241597e-06	6.801665475241597e-06	2.914999489389256e-06	1.8461663432798622e-05	1.457499744694628e-05	9.716664964630854e-07	1.9433329929261707e-06	9.716664964630852e-06	0.18774783125789585	0.199062450295579	0.19823945667226903	0.1856704906061451	0.20586121535269744	0.1917969582368995	0.21073502975291394	0.19393724802865872	0.19796636032289253	0.20556343199213883
sp|Q59XP0|SEC9_CANAL	0.33899074956314845	0.3273014133713158	0.9468362315384492	0.29223340479581766	0.0	0.44419477528964285	0.45588411148147556	0.49095212005697364	0.03506800857549812	0.25716539622031953	0.3039227409876504	0.397437430522312	0.11689336191832707	0.10520402572649436	0.26885473241215224	0.6195348181671334	0.397437430522312	0.0	0.24547606002848682	0.1519613704938252	1.387726003741022e-05	1.339873382922366e-05	3.87606228631113e-05	1.1963155204663983e-05	0.0	1.8183995911089255e-05	1.8662522119275815e-05	2.009810074383549e-05	1.435578624559678e-06	1.0527576580104305e-05	1.2441681412850543e-05	1.6269891078343016e-05	4.785262081865594e-06	4.306735873679034e-06	1.1006102788290865e-05	2.5361889033887645e-05	1.6269891078343016e-05	0.0	1.0049050371917746e-05	6.220840706425271e-06	0.19994744918642918	0.20212302051217473	0.19996564714501272	0.18872855968110572	0.1975459872834449	0.2007518412372544	0.19978076800298142	0.19981235073272172	0.19615827675438832	0.20349628474644596
sp|P43682|SFT1_YEAST	0.2940374371052451	0.41165241194734314	0.5292673867894412	0.2940374371052451	0.0	0.17642246226314706	0.17642246226314706	0.2940374371052451	0.0	0.41165241194734314	0.7056898490525882	0.2940374371052451	0.2352299496841961	0.3528449245262941	0.0	0.8233048238946863	0.3528449245262941	0.05880748742104903	0.11761497484209806	0.17642246226314706	1.1749550344708308e-05	1.644937048259163e-05	2.1149190620474954e-05	1.1749550344708308e-05	0.0	7.049730206824985e-06	7.049730206824985e-06	1.1749550344708308e-05	0.0	1.644937048259163e-05	2.819892082729994e-05	1.1749550344708308e-05	9.399640275766646e-06	1.409946041364997e-05	0.0	3.289874096518326e-05	1.409946041364997e-05	2.3499100689416616e-06	4.699820137883323e-06	7.049730206824985e-06	0.19669413239002673	0.21261925879113416	0.17884649513314535	0.18639074303342681	0.1666418832312179	0.1903986434439154	0.2352431522445636	0.18848699160283136	0.17864603821611746	0.20722282458250324
sp|Q09730|SFT1_SCHPO	0.2913686014435332	0.5827372028870664	0.34964232173223986	0.23309488115482657	0.0	0.11654744057741329	0.23309488115482657	0.23309488115482657	0.0	0.4079160420209465	0.34964232173223986	0.23309488115482657	0.17482116086611993	0.2913686014435332	0.0	0.6992846434644797	0.34964232173223986	0.05827372028870664	0.2913686014435332	0.4079160420209465	1.2362070201724262e-05	2.4724140403448524e-05	1.4834484242069114e-05	9.88965616137941e-06	0.0	4.944828080689705e-06	9.88965616137941e-06	9.88965616137941e-06	0.0	1.7306898282413968e-05	1.4834484242069114e-05	9.88965616137941e-06	7.417242121034557e-06	1.2362070201724262e-05	0.0	2.9668968484138228e-05	1.4834484242069114e-05	2.4724140403448525e-06	1.2362070201724262e-05	1.7306898282413968e-05	0.18378268004802223	0.21110138263725173	0.16617191306912885	0.17700986935381552	0.20366043460307504	0.1967336938113004	0.22334478061034016	0.17375705565156765	0.19129809154360225	0.21486390596914923
