#	alphatic	aromatic	postivecharge	negativecharge	uncharge
1A8F:A|PDBID|CHAIN|SEQUENCE	0.3586626139817629	0.10030395136778116	0.1458966565349544	0.12158054711246201	0.2735562310030395
1ALU:A|PDBID|CHAIN|SEQUENCE	0.3387096774193548	0.05913978494623656	0.13440860215053763	0.12903225806451613	0.3387096774193548
1BD8:A|PDBID|CHAIN|SEQUENCE	0.4935897435897436	0.02564102564102564	0.14743589743589744	0.12179487179487179	0.21153846153846154
1BTK:A|PDBID|CHAIN|SEQUENCE	0.28994082840236685	0.11242603550295859	0.17159763313609466	0.1242603550295858	0.30177514792899407
1D2S:A|PDBID|CHAIN|SEQUENCE	0.40588235294117647	0.06470588235294118	0.12941176470588237	0.13529411764705881	0.2647058823529412
1D4A:A|PDBID|CHAIN|SEQUENCE	0.40293040293040294	0.12087912087912088	0.14652014652014653	0.10622710622710622	0.22344322344322345
1E6F:A|PDBID|CHAIN|SEQUENCE	0.3356643356643357	0.08391608391608392	0.11888111888111888	0.08391608391608392	0.3776223776223776
1E9C:A|PDBID|CHAIN|SEQUENCE	0.4046511627906977	0.07441860465116279	0.17674418604651163	0.13488372093023257	0.20930232558139536
1EWF:A|PDBID|CHAIN|SEQUENCE	0.3881578947368421	0.08991228070175439	0.1337719298245614	0.07675438596491228	0.31140350877192985
1FMI:A|PDBID|CHAIN|SEQUENCE	0.3646288209606987	0.11790393013100436	0.15283842794759825	0.12445414847161572	0.24017467248908297
1FMK:A|PDBID|CHAIN|SEQUENCE	0.3561946902654867	0.1084070796460177	0.13274336283185842	0.1261061946902655	0.27654867256637167
1FR7:A|PDBID|CHAIN|SEQUENCE	0.35	0.09230769230769231	0.16538461538461538	0.12307692307692308	0.2692307692307692
1GSM:A|PDBID|CHAIN|SEQUENCE	0.4380952380952381	0.0380952380952381	0.09047619047619047	0.10476190476190476	0.32857142857142857
1GUX:A|PDBID|CHAIN|SEQUENCE	0.3623853211009174	0.0871559633027523	0.14220183486238533	0.12385321100917432	0.28440366972477066
1GXR:A|PDBID|CHAIN|SEQUENCE	0.3620178041543027	0.08902077151335312	0.11572700296735905	0.09792284866468842	0.3353115727002967
1HA1:A|PDBID|CHAIN|SEQUENCE	0.32065217391304346	0.08152173913043478	0.20652173913043478	0.16304347826086957	0.22826086956521738
1IAP:A|PDBID|CHAIN|SEQUENCE	0.3886255924170616	0.07109004739336493	0.1848341232227488	0.12796208530805686	0.22748815165876776
1IJQ:A|PDBID|CHAIN|SEQUENCE	0.37341772151898733	0.08860759493670886	0.12658227848101267	0.11075949367088607	0.30063291139240506
1ITV:A|PDBID|CHAIN|SEQUENCE	0.358974358974359	0.13846153846153847	0.14871794871794872	0.1282051282051282	0.22564102564102564
1IW2:A|PDBID|CHAIN|SEQUENCE	0.4065934065934066	0.1043956043956044	0.13736263736263737	0.09340659340659341	0.25824175824175827
1J8F:A|PDBID|CHAIN|SEQUENCE	0.3746130030959752	0.1021671826625387	0.13312693498452013	0.13622291021671826	0.25386996904024767
1JYD:A|PDBID|CHAIN|SEQUENCE	0.3224043715846995	0.12021857923497267	0.14207650273224043	0.15300546448087432	0.26229508196721313
