#	Schneider.lag1	Schneider.lag2	Schneider.lag3	Schneider.lag4	Schneider.lag5	gGrantham.lag1	gGrantham.lag2	gGrantham.lag3	gGrantham.lag4	gGrantham.lag5
1A8F:A|PDBID|CHAIN|SEQUENCE	0.34523236890243897	0.39133239755351684	0.36084428834355814	0.35752951999999977	0.36526226851851834	11707.042682926829	12331.688073394496	11099.53680981595	11360.85846153846	12168.191358024691
1ALU:A|PDBID|CHAIN|SEQUENCE	0.3467060216216218	0.41183083152173927	0.3431601748633881	0.3402142032967035	0.3884406187845305	9523.054054054053	10335.66847826087	9241.284153005465	9345.208791208792	10565.486187845303
1BD8:A|PDBID|CHAIN|SEQUENCE	0.36773684516129046	0.37711577272727304	0.32913479084967323	0.33749486842105286	0.32619559602649023	9007.832258064516	9396.142857142857	8012.849673202614	8663.519736842105	8662.344370860927
1BTK:A|PDBID|CHAIN|SEQUENCE	0.3379833095238096	0.41770143113772473	0.4083227710843374	0.3775950484848487	0.36861119512195134	9787.815476190477	11279.185628742514	11180.903614457831	10653.442424242425	10346.481707317073
1D2S:A|PDBID|CHAIN|SEQUENCE	0.3922314319526629	0.34051797619047613	0.389455149700599	0.40484609638554225	0.352031290909091	9852.781065088757	9396.029761904761	10975.976047904192	11313.367469879518	10383.084848484848
1D4A:A|PDBID|CHAIN|SEQUENCE	0.34429465441176466	0.3625766051660515	0.38155034074074057	0.3658730855018589	0.36560877238805994	10301.246323529413	9776.166051660517	10383.288888888888	9932.64312267658	10054.35447761194
1E6F:A|PDBID|CHAIN|SEQUENCE	0.3137488802816903	0.3184146453900708	0.31386112857142867	0.35597192086330953	0.35580857971014496	11677.105633802817	10483.212765957447	10952.614285714286	12035.741007194245	12014.202898550724
1E9C:A|PDBID|CHAIN|SEQUENCE	0.3802990093457945	0.45235959624413163	0.37618825000000017	0.4089707582938391	0.4336613904761908	10375.219626168224	10691.131455399061	10273.36320754717	10169.947867298579	10438.190476190477
1EWF:A|PDBID|CHAIN|SEQUENCE	0.3423488769230768	0.321338830396476	0.3282549139072849	0.31024787831858386	0.3341529312638579	9914.778021978022	9055.770925110131	9794.174392935982	8992.451327433628	9377.354767184035
1FMI:A|PDBID|CHAIN|SEQUENCE	0.4009353894967173	0.39804649780701784	0.371297065934066	0.3683204140969164	0.4050729602649006	10278.277899343544	10321.833333333334	9569.661538461538	9423.103524229075	10313.077262693158
1FMK:A|PDBID|CHAIN|SEQUENCE	0.3767819312638582	0.3903773022222224	0.362383777282851	0.3644295870535715	0.37979099328859056	10411.662971175167	10749.946666666667	9873.670378619154	10324.390625	10261.908277404922
1FR7:A|PDBID|CHAIN|SEQUENCE	0.41836263320463324	0.39340448449612453	0.38070127237354096	0.3965125664062501	0.35589002352941207	10858.92277992278	9427.143410852714	10087.7859922179	10109.77734375	9931.137254901962
1GSM:A|PDBID|CHAIN|SEQUENCE	0.3003431626794259	0.29912684615384627	0.31093915942028993	0.32229012621359227	0.29634006829268306	9728.885167464116	8536.682692307691	9948.294685990339	9582.373786407767	9226.151219512196
1GUX:A|PDBID|CHAIN|SEQUENCE	0.3614190967741934	0.3820806666666666	0.34783153023255803	0.33188924766355166	0.37294320657276997	10483.410138248848	10812.402777777777	10205.20465116279	9930.892523364486	10931.516431924883
1GXR:A|PDBID|CHAIN|SEQUENCE	0.3404313660714286	0.34260355522388064	0.34720020359281467	0.35900287087087135	0.3577486475903616	11300.19642857143	11466.54328358209	11508.766467065869	11810.492492492493	11690.334337349397
1HA1:A|PDBID|CHAIN|SEQUENCE	0.4146206338797814	0.4465858791208793	0.4106155524861881	0.42923175555555576	0.3785749273743019	9622.174863387978	9638.983516483517	8722.348066298342	9740.038888888888	9357.45251396648
1IAP:A|PDBID|CHAIN|SEQUENCE	0.3666786047619047	0.41621075598086144	0.406203514423077	0.3835196038647343	0.36950699029126216	9257.909523809523	10015.133971291865	9160.3125	8795.222222222223	8920.339805825242
1IJQ:A|PDBID|CHAIN|SEQUENCE	0.3481111555555556	0.3735216242038218	0.39502743769968063	0.3961276794871796	0.33350035048231513	10921.028571428571	11447.248407643312	11437.514376996805	11776.410256410256	10144.987138263665
1ITV:A|PDBID|CHAIN|SEQUENCE	0.38449891752577325	0.4169383989637306	0.413223244791667	0.4568119005235604	0.422231557894737	10624.376288659794	11381.056994818653	10417.911458333334	12458.272251308901	11131.357894736842
1IW2:A|PDBID|CHAIN|SEQUENCE	0.3676305801104974	0.37262305555555575	0.32984137430167615	0.3760756404494385	0.3707344858757065	9387.475138121546	9658.961111111112	8817.659217877095	10236.061797752809	9651.395480225989
1J8F:A|PDBID|CHAIN|SEQUENCE	0.35907204968944106	0.3774479657320871	0.3849103468749999	0.3642752445141069	0.36752754402515747	11409.51552795031	11332.479750778817	11317.15625	11134.76802507837	11088.540880503144
1JYD:A|PDBID|CHAIN|SEQUENCE	0.42191793956043977	0.37907017127071846	0.40409333333333375	0.39306268715083814	0.4067872359550562	11677.434065934065	10834.75138121547	11926.988888888889	11763.363128491621	12018.258426966293
1K95:A|PDBID|CHAIN|SEQUENCE	0.34009694512195143	0.3827446932515339	0.3479529691358026	0.38156444720496907	0.41769805625000017	10456.670731707318	11517.98773006135	10295.67901234568	10588.614906832297	11149.58125
1KEX:A|PDBID|CHAIN|SEQUENCE	0.39021790259740247	0.3740890130718955	0.3624521184210529	0.38043343708609273	0.32380778000000005	10229.551948051949	9399.790849673203	9844.934210526315	9484.112582781458	9431.333333333334
1KSH:A|PDBID|CHAIN|SEQUENCE	0.3785387351351354	0.3945354239130436	0.3636778633879781	0.41087995054945065	0.3610329558011051	10327.27027027027	11108.652173913044	10466.540983606557	11685.813186813188	11128.093922651933
1L8R:A|PDBID|CHAIN|SEQUENCE	0.3930697299999999	0.36748720202020196	0.31615751020408167	0.41245749484536076	0.35300731249999995	12211.48	11871.929292929293	10507.724489795919	11111.0206185567	12110.552083333334
1LB6:A|PDBID|CHAIN|SEQUENCE	0.41024761006289334	0.3427657405063293	0.40731918471337586	0.37957124358974387	0.36780659354838713	10699.14465408805	9680.139240506329	10879.210191082802	10658.814102564103	10765.78064516129
1NKR:A|PDBID|CHAIN|SEQUENCE	0.33653369500000013	0.3853871055276383	0.3609244242424245	0.35237493908629447	0.3521903979591836	9988.5	10397.447236180904	10638.944444444445	10379.573604060914	9741.602040816326
1NLV:A|PDBID|CHAIN|SEQUENCE	0.32811179946524044	0.3703289839142093	0.374890639784946	0.3450878760107816	0.37708198108108115	9575.12834224599	10121.44235924933	10008.091397849463	9418.388140161725	9991.402702702702
1O1L:A|PDBID|CHAIN|SEQUENCE	0.3754668226950355	0.35660000711743767	0.3488613678571427	0.308853835125448	0.34297489928057556	10590.904255319148	9869.508896797153	8970.453571428572	8700.04659498208	9806.43525179856
1O7V:A|PDBID|CHAIN|SEQUENCE	0.39647356349206364	0.35128747200000005	0.39013847580645167	0.3631429756097561	0.42327518032786904	10920.230158730159	9682.824	11435.233870967742	10799.991869918698	11703.83606557377
1OV3:A|PDBID|CHAIN|SEQUENCE	0.3547499489051094	0.39827283088235305	0.3266871185185186	0.4104802611940298	0.4298243157894737	9606.598540145986	11195.588235294117	9235.111111111111	11200.880597014926	10890.827067669174
1P63:A|PDBID|CHAIN|SEQUENCE	0.34075486713286723	0.3848744507042254	0.3818495460992909	0.3784831785714286	0.4293905251798562	8635.251748251749	9832.908450704226	10972.283687943262	10648.292857142857	11036.791366906475
2A7L:A|PDBID|CHAIN|SEQUENCE	0.2803972592592595	0.3163510447761197	0.33865178195488715	0.3144766666666668	0.3518917404580156	9751.051851851851	9575.888059701492	10506.563909774437	10358.939393939394	10055.91603053435
2A8J:A|PDBID|CHAIN|SEQUENCE	0.33474833174224333	0.34068759808612403	0.35134893525179856	0.33629461538461547	0.3352241325301203	10003.17661097852	10531.83971291866	10506.573141486811	10247.129807692309	10474.231325301205
2ASK:A|PDBID|CHAIN|SEQUENCE	0.38859303571428566	0.35281701801801807	0.34176680909090895	0.396404036697248	0.3728611759259258	11327.6875	11044.765765765766	10597.181818181818	11489.522935779816	11105.24074074074
2BOU:A|PDBID|CHAIN|SEQUENCE	0.36657119718309894	0.34732411347517755	0.31474404285714297	0.3327660791366908	0.33817965942029	14398.838028169013	13056.510638297872	12579.285714285714	13300.41726618705	14059.159420289856
2BT2:A|PDBID|CHAIN|SEQUENCE	0.3729992375000001	0.41028726415094346	0.3917072215189875	0.35881005732484067	0.39220269871794894	10399.14375	10449.301886792453	10255.284810126583	10539.777070063694	10465.75
2FCB:A|PDBID|CHAIN|SEQUENCE	0.36349437209302327	0.31413663742690073	0.34187145882352954	0.36816100591716006	0.31525347619047606	9608.127906976744	8890.333333333334	10153.435294117648	10872.479289940828	9257.869047619048
2FCB:A|PDBID|CHAIN|SEQUENCE	0.36349437209302327	0.31413663742690073	0.34187145882352954	0.36816100591716006	0.31525347619047606	9608.127906976744	8890.333333333334	10153.435294117648	10872.479289940828	9257.869047619048
2FIC:A|PDBID|CHAIN|SEQUENCE	0.414109924	0.4454090441767067	0.3372162540322581	0.35512034008097193	0.43740983333333344	10313.052	11081.69076305221	9176.754032258064	8817.0	10667.59756097561
2G19:A|PDBID|CHAIN|SEQUENCE	0.39390517695473276	0.3767053057851243	0.40769733195020763	0.3785231583333334	0.3989386861924688	10744.658436213991	10709.446280991735	10849.780082987552	10560.8625	11233.933054393305
2GRC:A|PDBID|CHAIN|SEQUENCE	0.36253098437500014	0.39439894488189	0.35634650000000007	0.3710689200000001	0.42388418548387125	9021.296875	10122.354330708662	9552.087301587302	9652.952	9914.84677419355
2H9M:A|PDBID|CHAIN|SEQUENCE	0.35656954166666655	0.36916023151125393	0.3381403580645162	0.3898034563106798	0.38373591233766235	10936.003205128205	11401.569131832797	12167.625806451613	12530.284789644013	13269.045454545454
2H64:A|PDBID|CHAIN|SEQUENCE	0.3445501769911505	0.37171884821428564	0.3486158468468469	0.3519488727272729	0.3385413027522937	11256.849557522124	12056.839285714286	11771.684684684684	12531.554545454546	12475.036697247706
2HAZ:A|PDBID|CHAIN|SEQUENCE	0.39186719230769235	0.32801735922330094	0.3658026862745096	0.3535834653465346	0.35359403	9849.663461538461	9110.679611650485	8288.313725490196	9274.524752475247	8512.61
2HFT:A|PDBID|CHAIN|SEQUENCE	0.35449987557603685	0.36032431944444454	0.3734101162790697	0.3198348971962619	0.34606047417840363	10146.926267281106	9827.703703703704	10095.781395348837	9199.275700934579	9787.61971830986
2HRB:A|PDBID|CHAIN|SEQUENCE	0.37952694505494494	0.3908345441176473	0.3589040922509224	0.3273224370370371	0.37455467286245336	10511.014652014652	10738.764705882353	10096.047970479705	9923.75925925926	10481.24907063197
