#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332
sp|Q9S7P9|SNP33_ARATH	0.35451505016722407	0.19063545150501673	0.16722408026755853	0.31438127090301005	0.22073578595317725	0.12040133779264214	0.25752508361204013	0.25752508361204013	0.07692307692307693	0.23745819397993312	0.2608695652173913	0.12374581939799331	0.34782608695652173	0.0903010033444816	0.016722408026755852	0.30434782608695654	0.22742474916387959	0.12374581939799331	0.20735785953177258	0.2842809364548495	0.15384615384615385	0.2842809364548495	0.22408026755852842	0.16387959866220736	0.1605351170568562	0.22408026755852842	0.3076923076923077	0.2709030100334448	0.19732441471571907	0.19063545150501673	0.24414715719063546	0.033444816053511704	0.22742474916387959	0.19732441471571907	0.3511705685618729	0.09698996655518395	0.2709030100334448	0.15719063545150502	0.27424749163879597
sp|P38736|GOSR1_YEAST	0.26576576576576577	0.19369369369369369	0.18468468468468469	0.22072072072072071	0.23873873873873874	0.16216216216216217	0.13063063063063063	0.3063063063063063	0.07207207207207207	0.18468468468468469	0.2927927927927928	0.0945945945945946	0.2702702702702703	0.17117117117117117	0.1036036036036036	0.27927927927927926	0.2072072072072072	0.14864864864864866	0.17567567567567569	0.2927927927927928	0.14864864864864866	0.34234234234234234	0.11711711711711711	0.16216216216216217	0.17117117117117117	0.21621621621621623	0.24324324324324326	0.34234234234234234	0.11711711711711711	0.16216216216216217	0.17567567567567569	0.02252252252252252	0.15765765765765766	0.26126126126126126	0.26576576576576577	0.14864864864864866	0.25675675675675674	0.18018018018018017	0.20270270270270271
sp|Q5SQN1|SNP47_HUMAN	0.23110151187904968	0.183585313174946	0.24190064794816415	0.2591792656587473	0.21382289416846653	0.17062634989200864	0.19870410367170627	0.2958963282937365	0.07991360691144708	0.21382289416846653	0.2894168466522678	0.1447084233261339	0.35205183585313177	0.12526997840172785	0.056155507559395246	0.24190064794816415	0.22894168466522677	0.183585313174946	0.15766738660907129	0.3390928725701944	0.13822894168466524	0.27213822894168466	0.183585313174946	0.1511879049676026	0.21382289416846653	0.2203023758099352	0.22462203023758098	0.2786177105831533	0.14254859611231102	0.19222462203023757	0.19870410367170627	0.03455723542116631	0.19870410367170627	0.21382289416846653	0.2548596112311015	0.13390928725701945	0.23974082073434125	0.24838012958963282	0.17494600431965443
sp|O22151|GOS12_ARATH	0.22265625	0.2265625	0.20703125	0.2578125	0.234375	0.140625	0.2109375	0.2734375	0.09375	0.22265625	0.34375	0.11328125	0.3828125	0.13671875	0.07421875	0.25	0.24609375	0.171875	0.140625	0.40234375	0.1171875	0.26953125	0.16796875	0.19140625	0.19921875	0.2578125	0.19921875	0.296875	0.15625	0.203125	0.19140625	0.0390625	0.1875	0.234375	0.234375	0.1484375	0.3046875	0.21875	0.14453125
sp|G5EEN8|AEX4_CAEEL	0.1630901287553648	0.3605150214592275	0.16738197424892703	0.2532188841201717	0.21888412017167383	0.1759656652360515	0.23605150214592274	0.2875536480686695	0.1072961373390558	0.13733905579399142	0.4034334763948498	0.12446351931330472	0.3648068669527897	0.16738197424892703	0.04721030042918455	0.1459227467811159	0.39914163090128757	0.12875536480686695	0.1072961373390558	0.37339055793991416	0.15879828326180256	0.30042918454935624	0.0944206008583691	0.19742489270386265	0.1459227467811159	0.38197424892703863	0.15450643776824036	0.3090128755364807	0.07725321888412018	0.2145922746781116	0.16738197424892703	0.04721030042918455	0.2532188841201717	0.2145922746781116	0.22317596566523606	0.15450643776824036	0.36909871244635195	0.13733905579399142	0.15450643776824036
sp|P83351|SNA29_CAEEL	0.25	0.18840579710144928	0.14130434782608695	0.3188405797101449	0.2391304347826087	0.10144927536231885	0.17028985507246377	0.2644927536231884	0.06884057971014493	0.2318840579710145	0.29347826086956524	0.07246376811594203	0.36594202898550726	0.08695652173913043	0.021739130434782608	0.2536231884057971	0.19927536231884058	0.12318840579710146	0.21739130434782608	0.3079710144927536	0.14492753623188406	0.2463768115942029	0.18840579710144928	0.16666666666666666	0.14492753623188406	0.2210144927536232	0.2246376811594203	0.2536231884057971	0.17391304347826086	0.18115942028985507	0.2028985507246377	0.04710144927536232	0.20652173913043478	0.19927536231884058	0.3442028985507246	0.12681159420289856	0.21014492753623187	0.18840579710144928	0.22826086956521738
sp|Q8VHI8|SEC20_RAT	0.2026431718061674	0.2555066079295154	0.19383259911894274	0.2290748898678414	0.21145374449339208	0.13656387665198239	0.21145374449339208	0.27312775330396477	0.06607929515418502	0.14977973568281938	0.3436123348017621	0.10572687224669604	0.33480176211453744	0.13215859030837004	0.05286343612334802	0.18502202643171806	0.28193832599118945	0.15859030837004406	0.11894273127753303	0.34801762114537443	0.11894273127753303	0.2775330396475771	0.11894273127753303	0.2026431718061674	0.1762114537444934	0.27312775330396477	0.1762114537444934	0.28193832599118945	0.10572687224669604	0.21585903083700442	0.1894273127753304	0.048458149779735685	0.19823788546255505	0.24669603524229075	0.21145374449339208	0.0881057268722467	0.29955947136563876	0.17180616740088106	0.15859030837004406
sp|Q59XP0|SEC9_CANAL	0.29111531190926276	0.17580340264650285	0.09073724007561437	0.22684310018903592	0.19281663516068054	0.11720226843100189	0.11909262759924386	0.2533081285444234	0.05671077504725898	0.20226843100189035	0.23251417769376181	0.09829867674858223	0.28733459357277885	0.0888468809073724	0.020793950850661626	0.30245746691871456	0.19848771266540643	0.06805293005671077	0.20415879017013233	0.20982986767485823	0.166351606805293	0.31379962192816635	0.13988657844990549	0.17013232514177692	0.1285444234404537	0.20226843100189035	0.2722117202268431	0.30623818525519847	0.11720226843100189	0.19281663516068054	0.17013232514177692	0.02835538752362949	0.15311909262759923	0.15311909262759923	0.2514177693761815	0.16824196597353497	0.24574669187145556	0.13610586011342155	0.22117202268431002
sp|P43682|SFT1_YEAST	0.2604166666666667	0.17708333333333334	0.23958333333333334	0.19791666666666666	0.19791666666666666	0.16666666666666666	0.13541666666666666	0.28125	0.08333333333333333	0.15625	0.28125	0.15625	0.3020833333333333	0.13541666666666666	0.0625	0.28125	0.17708333333333334	0.23958333333333334	0.19791666666666666	0.2604166666666667	0.17708333333333334	0.3229166666666667	0.15625	0.17708333333333334	0.25	0.1875	0.25	0.3229166666666667	0.15625	0.17708333333333334	0.20833333333333334	0.020833333333333332	0.14583333333333334	0.21875	0.22916666666666666	0.125	0.21875	0.14583333333333334	0.21875
sp|Q09730|SFT1_SCHPO	0.2	0.17777777777777778	0.2	0.25555555555555554	0.18888888888888888	0.13333333333333333	0.16666666666666666	0.2777777777777778	0.044444444444444446	0.14444444444444443	0.3	0.12222222222222222	0.35555555555555557	0.1111111111111111	0.07777777777777778	0.23333333333333334	0.18888888888888888	0.18888888888888888	0.2	0.3111111111111111	0.15555555555555556	0.2777777777777778	0.2111111111111111	0.16666666666666666	0.2222222222222222	0.2	0.17777777777777778	0.2777777777777778	0.2111111111111111	0.16666666666666666	0.2	0.022222222222222223	0.15555555555555556	0.25555555555555554	0.24444444444444444	0.15555555555555556	0.2222222222222222	0.23333333333333334	0.15555555555555556
