#	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
sp|Q9S7P9|SNP33_ARATH	0.09364548494983277	0.020066889632107024	0.033444816053511704	0.07023411371237458	0.08361204013377926	0.010033444816053512	0.0	0.016722408026755852	0.0033444816053511705	0.013377926421404682	0.06020066889632107	0.0033444816053511705	0.033444816053511704	0.023411371237458192	0.06688963210702341	0.06020066889632107	0.0	0.026755852842809364	0.026755852842809364	0.043478260869565216	0.07357859531772576	0.020066889632107024	0.0802675585284281	0.033444816053511704	0.10367892976588629
sp|P38736|GOSR1_YEAST	0.0945945945945946	0.02252252252252252	0.02702702702702703	0.036036036036036036	0.13513513513513514	0.02252252252252252	0.0045045045045045045	0.013513513513513514	0.0045045045045045045	0.013513513513513514	0.04504504504504504	0.009009009009009009	0.036036036036036036	0.0045045045045045045	0.04504504504504504	0.02702702702702703	0.0045045045045045045	0.02252252252252252	0.0045045045045045045	0.036036036036036036	0.12162162162162163	0.02252252252252252	0.04054054054054054	0.04504504504504504	0.16216216216216217
sp|Q5SQN1|SNP47_HUMAN	0.13174946004319654	0.01511879049676026	0.06911447084233262	0.06263498920086392	0.08855291576673865	0.012958963282937365	0.008639308855291577	0.01079913606911447	0.0064794816414686825	0.017278617710583154	0.058315334773218146	0.01511879049676026	0.038876889848812095	0.017278617710583154	0.04967602591792657	0.06047516198704104	0.0	0.02159827213822894	0.01511879049676026	0.03455723542116631	0.10151187904967603	0.017278617710583154	0.038876889848812095	0.03023758099352052	0.07775377969762419
sp|O22151|GOS12_ARATH	0.13671875	0.01953125	0.0703125	0.05078125	0.12890625	0.015625	0.00390625	0.01171875	0.0078125	0.015625	0.0625	0.0078125	0.03125	0.02734375	0.02734375	0.05859375	0.01171875	0.01953125	0.01171875	0.0234375	0.12890625	0.01171875	0.02734375	0.02734375	0.0625
sp|G5EEN8|AEX4_CAEEL	0.1072961373390558	0.008583690987124463	0.060085836909871244	0.09012875536480687	0.09871244635193133	0.008583690987124463	0.008583690987124463	0.012875536480686695	0.0	0.008583690987124463	0.06866952789699571	0.008583690987124463	0.04291845493562232	0.02575107296137339	0.017167381974248927	0.060085836909871244	0.008583690987124463	0.02575107296137339	0.03862660944206009	0.055793991416309016	0.11587982832618025	0.004291845493562232	0.02575107296137339	0.034334763948497854	0.06437768240343347
sp|P83351|SNA29_CAEEL	0.07971014492753623	0.007246376811594203	0.03260869565217391	0.06159420289855073	0.10507246376811594	0.0036231884057971015	0.007246376811594203	0.014492753623188406	0.010869565217391304	0.014492753623188406	0.03985507246376811	0.010869565217391304	0.014492753623188406	0.014492753623188406	0.06159420289855073	0.03260869565217391	0.007246376811594203	0.03260869565217391	0.021739130434782608	0.05434782608695652	0.12681159420289856	0.018115942028985508	0.050724637681159424	0.03985507246376811	0.13768115942028986
sp|Q8VHI8|SEC20_RAT	0.13656387665198239	0.01762114537444934	0.048458149779735685	0.03524229074889868	0.11894273127753303	0.01762114537444934	0.0	0.00881057268722467	0.004405286343612335	0.013215859030837005	0.05286343612334802	0.013215859030837005	0.04405286343612335	0.02643171806167401	0.02643171806167401	0.05726872246696035	0.004405286343612335	0.022026431718061675	0.00881057268722467	0.039647577092511016	0.09251101321585903	0.00881057268722467	0.039647577092511016	0.05726872246696035	0.10572687224669604
sp|Q59XP0|SEC9_CANAL	0.07372400756143667	0.017013232514177693	0.045368620037807186	0.030245746691871456	0.10207939508506617	0.03213610586011342	0.0	0.001890359168241966	0.003780718336483932	0.01890359168241966	0.03780718336483932	0.00945179584120983	0.017013232514177693	0.011342155009451797	0.045368620037807186	0.035916824196597356	0.003780718336483932	0.017013232514177693	0.030245746691871456	0.034026465028355386	0.08695652173913043	0.026465028355387523	0.04158790170132325	0.045368620037807186	0.23251417769376181
sp|P43682|SFT1_YEAST	0.16666666666666666	0.0625	0.020833333333333332	0.020833333333333332	0.10416666666666667	0.010416666666666666	0.010416666666666666	0.03125	0.0	0.03125	0.07291666666666667	0.010416666666666666	0.010416666666666666	0.0	0.03125	0.03125	0.0	0.020833333333333332	0.0	0.03125	0.08333333333333333	0.010416666666666666	0.041666666666666664	0.0625	0.13541666666666666
sp|Q09730|SFT1_SCHPO	0.14444444444444443	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.12222222222222222	0.011111111111111112	0.044444444444444446	0.011111111111111112	0.011111111111111112	0.03333333333333333	0.06666666666666667	0.011111111111111112	0.044444444444444446	0.0	0.03333333333333333	0.011111111111111112	0.011111111111111112	0.022222222222222223	0.0	0.044444444444444446	0.1111111111111111	0.03333333333333333	0.03333333333333333	0.05555555555555555	0.05555555555555555
sp|Q03322|TLG1_YEAST	0.15246636771300448	0.008968609865470852	0.06278026905829596	0.06726457399103139	0.07174887892376682	0.013452914798206279	0.0	0.0	0.013452914798206279	0.008968609865470852	0.03139013452914798	0.008968609865470852	0.02242152466367713	0.03139013452914798	0.03139013452914798	0.05829596412556054	0.004484304932735426	0.017937219730941704	0.053811659192825115	0.06726457399103139	0.10762331838565023	0.013452914798206279	0.02242152466367713	0.03587443946188341	0.09417040358744394
sp|O42852|SEC20_SCHPO	0.12	0.04888888888888889	0.044444444444444446	0.06666666666666667	0.10222222222222223	0.04888888888888889	0.017777777777777778	0.017777777777777778	0.008888888888888889	0.017777777777777778	0.04888888888888889	0.017777777777777778	0.03111111111111111	0.008888888888888889	0.017777777777777778	0.05333333333333334	0.017777777777777778	0.017777777777777778	0.02666666666666667	0.03111111111111111	0.10666666666666667	0.008888888888888889	0.017777777777777778	0.035555555555555556	0.06666666666666667
sp|P28791|SEC20_YEAST	0.1256544502617801	0.02356020942408377	0.03664921465968586	0.04712041884816754	0.11518324607329843	0.028795811518324606	0.007853403141361256	0.020942408376963352	0.015706806282722512	0.010471204188481676	0.05759162303664921	0.013089005235602094	0.02617801047120419	0.02356020942408377	0.028795811518324606	0.04450261780104712	0.013089005235602094	0.031413612565445025	0.031413612565445025	0.02617801047120419	0.09162303664921466	0.02617801047120419	0.034031413612565446	0.028795811518324606	0.09162303664921466
sp|Q94AU2|SEC22_ARATH	0.11059907834101383	0.055299539170506916	0.059907834101382486	0.041474654377880185	0.10599078341013825	0.055299539170506916	0.004608294930875576	0.013824884792626729	0.013824884792626729	0.013824884792626729	0.06912442396313365	0.013824884792626729	0.013824884792626729	0.009216589861751152	0.055299539170506916	0.059907834101382486	0.004608294930875576	0.018433179723502304	0.013824884792626729	0.03225806451612903	0.07373271889400922	0.027649769585253458	0.055299539170506916	0.05069124423963134	0.027649769585253458
sp|Q04359|SPO20_YEAST	0.07323232323232323	0.015151515151515152	0.0707070707070707	0.050505050505050504	0.07828282828282829	0.017676767676767676	0.0	0.012626262626262626	0.012626262626262626	0.012626262626262626	0.06313131313131314	0.017676767676767676	0.06060606060606061	0.025252525252525252	0.05555555555555555	0.04292929292929293	0.007575757575757576	0.027777777777777776	0.027777777777777776	0.04292929292929293	0.08838383838383838	0.017676767676767676	0.050505050505050504	0.03282828282828283	0.09595959595959595
sp|Q9JI51|VTI1A_RAT	0.16143497757847533	0.017937219730941704	0.06278026905829596	0.06278026905829596	0.08071748878923767	0.008968609865470852	0.004484304932735426	0.008968609865470852	0.008968609865470852	0.013452914798206279	0.08520179372197309	0.0	0.017937219730941704	0.03139013452914798	0.03587443946188341	0.06278026905829596	0.013452914798206279	0.03587443946188341	0.017937219730941704	0.04035874439461883	0.06278026905829596	0.008968609865470852	0.04932735426008968	0.04932735426008968	0.05829596412556054
sp|Q9UEU0|VTI1B_HUMAN	0.15584415584415584	0.012987012987012988	0.047619047619047616	0.03896103896103896	0.10822510822510822	0.012987012987012988	0.008658008658008658	0.021645021645021644	0.008658008658008658	0.0	0.06926406926406926	0.017316017316017316	0.030303030303030304	0.025974025974025976	0.04329004329004329	0.047619047619047616	0.004329004329004329	0.03463203463203463	0.025974025974025976	0.03463203463203463	0.0735930735930736	0.008658008658008658	0.05627705627705628	0.047619047619047616	0.06493506493506493
sp|Q6C5G0|SEC9_YARLI	0.13179571663920922	0.016474464579901153	0.039538714991762765	0.042833607907743	0.09225700164744646	0.02471169686985173	0.0	0.008237232289950576	0.009884678747940691	0.023064250411861616	0.03130148270181219	0.013179571663920923	0.026359143327841845	0.026359143327841845	0.03789126853377265	0.042833607907743	0.008237232289950576	0.0214168039538715	0.047775947281713346	0.04118616144975288	0.09060955518945635	0.02800658978583196	0.04118616144975288	0.03459637561779242	0.12026359143327842
sp|Q54CK6|VTI1A_DICDI	0.1527777777777778	0.004629629629629629	0.06481481481481481	0.037037037037037035	0.09259259259259259	0.013888888888888888	0.0	0.009259259259259259	0.009259259259259259	0.013888888888888888	0.06018518518518518	0.013888888888888888	0.027777777777777776	0.018518518518518517	0.05092592592592592	0.037037037037037035	0.004629629629629629	0.023148148148148147	0.013888888888888888	0.037037037037037035	0.08333333333333333	0.023148148148148147	0.05092592592592592	0.037037037037037035	0.12037037037037036
sp|O94531|UFE1_SCHPO	0.1069182389937107	0.02830188679245283	0.05345911949685535	0.04716981132075472	0.11635220125786164	0.0220125786163522	0.009433962264150943	0.006289308176100629	0.006289308176100629	0.015723270440251572	0.05345911949685535	0.0	0.0220125786163522	0.025157232704402517	0.0440251572327044	0.059748427672955975	0.009433962264150943	0.0220125786163522	0.015723270440251572	0.03773584905660377	0.11006289308176101	0.012578616352201259	0.040880503144654086	0.050314465408805034	0.08490566037735849
sp|Q6FW27|YKT6_CANGA	0.11764705882352941	0.029411764705882353	0.049019607843137254	0.06372549019607843	0.09313725490196079	0.0392156862745098	0.0196078431372549	0.014705882352941176	0.004901960784313725	0.014705882352941176	0.049019607843137254	0.004901960784313725	0.00980392156862745	0.00980392156862745	0.058823529411764705	0.0392156862745098	0.00980392156862745	0.024509803921568627	0.0196078431372549	0.04411764705882353	0.10784313725490197	0.029411764705882353	0.03431372549019608	0.0392156862745098	0.07352941176470588
sp|Q9C9X5|CAP12_ARATH	0.14285714285714285	0.03439153439153439	0.05555555555555555	0.04497354497354497	0.08465608465608465	0.031746031746031744	0.005291005291005291	0.015873015873015872	0.018518518518518517	0.018518518518518517	0.0582010582010582	0.010582010582010581	0.0291005291005291	0.015873015873015872	0.05291005291005291	0.03968253968253968	0.015873015873015872	0.0291005291005291	0.031746031746031744	0.021164021164021163	0.0873015873015873	0.026455026455026454	0.037037037037037035	0.026455026455026454	0.06613756613756613
sp|Q94CG2|BET12_ARATH	0.12403100775193798	0.03875968992248062	0.06201550387596899	0.05426356589147287	0.08527131782945736	0.046511627906976744	0.015503875968992248	0.015503875968992248	0.015503875968992248	0.0	0.10077519379844961	0.007751937984496124	0.031007751937984496	0.031007751937984496	0.031007751937984496	0.046511627906976744	0.0	0.031007751937984496	0.031007751937984496	0.03875968992248062	0.046511627906976744	0.031007751937984496	0.06201550387596899	0.015503875968992248	0.03875968992248062
sp|Q6CRX0|BOS1_KLULA	0.14979757085020243	0.02834008097165992	0.044534412955465584	0.024291497975708502	0.10931174089068826	0.016194331983805668	0.012145748987854251	0.012145748987854251	0.024291497975708502	0.020242914979757085	0.05263157894736842	0.020242914979757085	0.012145748987854251	0.02834008097165992	0.032388663967611336	0.02834008097165992	0.004048582995951417	0.032388663967611336	0.020242914979757085	0.044534412955465584	0.10931174089068826	0.020242914979757085	0.044534412955465584	0.032388663967611336	0.07692307692307693
sp|Q9P7G5|BOS1_SCHPO	0.12393162393162394	0.03418803418803419	0.05128205128205128	0.05128205128205128	0.11538461538461539	0.038461538461538464	0.008547008547008548	0.008547008547008548	0.008547008547008548	0.01282051282051282	0.05982905982905983	0.008547008547008548	0.03418803418803419	0.021367521367521368	0.042735042735042736	0.04700854700854701	0.017094017094017096	0.021367521367521368	0.021367521367521368	0.021367521367521368	0.10256410256410256	0.008547008547008548	0.05555555555555555	0.02564102564102564	0.05982905982905983
