#	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4	Pc2.Hydrophobicity.5	Pc2.Hydrophilicity.5
sp|Q9S7P9|SNP33_ARATH	11.575476019664292	20.25708303441251	16.398591027857744	24.115575040967272	0.9646230016386909	14.469345024580363	21.2217060360512	21.2217060360512	8.681607014748218	6.752361011470836	26.044821044244653	26.044821044244653	6.752361011470836	6.752361011470836	13.504722022941673	29.90331305079942	14.469345024580363	0.9646230016386909	4.823115008193454	14.469345024580363	0.0010062714907618903	0.0034850007147185814	0.0013540154001563545	0.004708806754190047	0.0051256596365155584	0.009457795689153944	0.002831053769276439	0.006362918328978325	-0.002237148123047281	0.0032826247006052115
sp|P38736|GOSR1_YEAST	11.864020544348895	13.841357301740377	15.81869405913186	10.875352165653153	1.9773367573914824	20.762035952610567	9.886683786957413	5.932010272174447	3.954673514782965	19.773367573914825	20.762035952610567	12.852688923044637	1.9773367573914824	8.89801540826167	4.943341893478706	23.72804108869779	18.784699195219083	2.9660051360872237	1.9773367573914824	8.89801540826167	0.005446751328420568	0.002831505366590566	2.16950681887274e-05	0.0015125832596371825	0.0036033877544431317	0.004820214677154534	0.000518614410040949	0.0014863357983192728	-0.00638302256209787	-0.002526443796438266
sp|Q5SQN1|SNP47_HUMAN	31.526350096085938	42.36353294161548	1.9703968810053711	21.674365691059084	4.925992202513428	17.73357192904834	38.42273917960474	24.62996101256714	16.748373488545653	22.65956413156177	50.245120465636965	22.65956413156177	13.792778167037598	11.822381286032227	25.615159453069825	45.31912826312354	26.60035789357251	9.851984405026856	3.9407937620107423	24.62996101256714	0.00286039724869093	0.003025954057660912	-0.0009980184672875579	0.0013739557508242026	0.0033560865795466853	0.004235663129029079	0.002954723353104284	0.004629461604996787	-0.005092858630496265	-0.0015438051287545319
sp|O22151|GOS12_ARATH	16.750226612793448	19.706148956227583	4.926537239056896	15.764919164982066	2.9559223434341373	9.853074478113792	15.764919164982066	17.735534060604824	4.926537239056896	16.750226612793448	28.573915986529997	15.764919164982066	5.911844686868275	4.926537239056896	3.9412297912455165	31.529838329964132	11.82368937373655	2.9559223434341373	5.911844686868275	16.750226612793448	-0.001334800398864769	-0.00046649949701796974	-0.0002776590258559104	-0.0011626404059179227	0.002583058520110658	0.0067213646897484	0.0055973252568743675	0.00806462795656529	-0.0027003843673202264	-0.002331840539701033
sp|G5EEN8|AEX4_CAEEL	11.573802465079721	14.467253081349652	12.538286003836363	19.28967077513287	2.8934506162699303	10.609318926323077	23.147604930159442	4.822417693783217	3.8579341550265736	16.39622015886294	22.1831213914028	19.28967077513287	11.573802465079721	6.751384771296504	5.7869012325398606	11.573802465079721	11.573802465079721	0.0	1.9289670775132868	15.431736620106294	-0.0027008395789797964	0.0036585535746566865	-0.0037048955201098113	-0.000808559275735709	0.005703956253321077	0.010635243523599328	0.006224552864948376	0.010005290148130064	0.000535507476317979	0.005967651777208501
sp|P83351|SNA29_CAEEL	14.562829842687455	17.475395811224946	13.591974519841624	16.504540488379114	0.0	16.504540488379114	23.300527748299928	15.533685165533285	2.912565968537491	7.7668425827666425	21.358817102608267	18.446251134070774	13.591974519841624	5.825131937074982	8.737697905612473	33.00908097675823	28.154804362529077	1.9417106456916606	5.825131937074982	3.8834212913833213	0.0019550922897326652	0.002224800423975251	-0.005552219430644187	-0.0020686932465600614	0.004563836285750488	0.009671462008072607	0.010938724981274933	0.014240283090568507	-0.005334228637894761	-0.0014943806101058296
sp|Q8VHI8|SEC20_RAT	12.602017374359963	11.63263142248612	7.755087614990747	8.72447356686459	2.90815785562153	20.35710498935071	20.35710498935071	5.81631571124306	2.90815785562153	11.63263142248612	32.95912236371068	21.326490941224556	6.785701663116904	6.785701663116904	2.90815785562153	18.418333085603024	14.54078927810765	0.9693859518738434	1.9387719037476867	9.693859518738433	0.0034781029397062705	0.004022844537227989	-0.00025731754479504964	0.0016159119490198749	0.0008160821528986279	0.004113053253760014	0.007410159718531992	0.006548919063940396	0.00155020917838638	0.0013160828774801839
sp|Q59XP0|SEC9_CANAL	27.797603915153083	26.83906584911332	77.64158334922068	23.96345165099404	0.0	36.424446509510936	37.3829845755507	40.25859877366998	2.8756141981192846	21.08783745287475	24.9219897170338	32.59029424535189	9.585380660397615	8.626842594357853	22.046375518914513	50.802517500107356	32.59029424535189	0.0	20.12929938683499	12.4609948585169	0.0010250916857672315	0.004363634683920486	0.0030734808136372413	0.004102283548695971	0.0044569649437734915	0.0042995782346045485	0.004175107866421239	0.006711504254712858	0.003672627709809285	0.005581660218896242
sp|P43682|SFT1_YEAST	4.701082499614592	6.581515499460429	8.461948499306265	4.701082499614592	0.0	2.8206494997687552	2.8206494997687552	4.701082499614592	0.0	6.581515499460429	11.282597999075021	4.701082499614592	3.760865999691674	5.6412989995375105	0.0	13.163030998920858	5.6412989995375105	0.9402164999229184	1.880432999845837	2.8206494997687552	0.004224587371190909	0.0005171376544204749	-0.009307407667971225	-0.0010687612043897518	0.01701767218558467	0.011720137745434654	0.012303994747802893	0.007939596285535526	0.005836932787520254	0.010599610171953168
sp|Q09730|SFT1_SCHPO	4.749364460882609	9.498728921765219	5.699237353059131	3.7994915687060877	0.0	1.8997457843530439	3.7994915687060877	3.7994915687060877	0.0	6.649110245235653	5.699237353059131	3.7994915687060877	2.8496186765295657	4.749364460882609	0.0	11.398474706118263	5.699237353059131	0.9498728921765219	4.749364460882609	6.649110245235653	0.007535958595920327	0.005042911428067486	-0.004525263224976124	-0.0036570375229949235	0.018144365357809125	0.01369581183161595	0.012597810249528898	0.008851305760933027	-0.003799525533024885	-0.003759229119400788
sp|Q03322|TLG1_YEAST	7.548606996186567	11.322910494279851	16.984365741419776	20.758669239513058	1.8871517490466418	17.927941615943098	21.70224511403638	10.379334619756529	3.7743034980932837	15.097213992373135	20.758669239513058	11.322910494279851	8.492182870709888	3.7743034980932837	2.8307276235699628	6.605031121663246	11.322910494279851	0.9435758745233209	2.8307276235699628	15.097213992373135	0.0058831203789003455	0.009273256441758132	-0.0005281314977135066	0.0013803750716640394	0.0075372998212065575	0.010548833204063907	0.007992974125864303	0.014723235753135272	-0.0010220461996010325	0.0006352083774011655
sp|O42852|SEC20_SCHPO	12.920006012541656	14.907699245240371	5.9630796980961485	11.926159396192297	0.0	10.93231277984294	20.87077894333652	6.956926314445507	1.9876932326987162	15.90154586158973	22.858472176035235	11.926159396192297	6.956926314445507	10.93231277984294	3.9753864653974325	24.846165408733953	6.956926314445507	4.969233081746791	8.944619547144223	19.876932326987163	0.0018624630212132872	0.0025218585743328158	-0.006040141988394656	-0.006086038804631373	0.010005600079409553	0.0049317851072533505	0.005852041700378228	0.004159230971595862	-0.007243660777273152	-0.003809754233242075
sp|P28791|SEC20_YEAST	21.45780397153725	15.605675615663454	14.630320889684489	26.33457760143208	4.87677362989483	19.50709451957932	28.28528705339001	8.778192533810694	8.778192533810694	17.556385067621388	49.74309102492726	31.21135123132691	3.9014189039158635	15.605675615663454	5.852128355873796	38.03883431317967	18.53173979360035	5.852128355873796	9.75354725978966	29.260641779368978	0.0016501418960977764	0.002724515719815982	-0.0019424670389935996	0.0010799566171472979	0.006040206760269322	0.006125868646459558	0.002900030049172438	0.0038836308332316806	0.0010627920074189625	0.0011205985304145734
sp|Q94AU2|SEC22_ARATH	13.851112070498083	14.840477218390802	9.893651478927202	14.840477218390802	1.9787302957854402	10.883016626819922	12.861746922605363	9.893651478927202	1.9787302957854402	10.883016626819922	21.766033253639844	17.80857266206896	6.925556035249041	9.893651478927202	6.925556035249041	9.893651478927202	10.883016626819922	2.9680954436781604	9.893651478927202	16.81920751417624	3.068108730191948e-05	0.001824305302991981	-0.00711761046837537	-0.0061284426343195435	0.0057876568821605525	0.005485824216249082	0.007969675719610386	0.00884829869007955	-0.0028701157776347347	-0.0031954209107840936
sp|Q04359|SPO20_YEAST	19.1790314992012	35.48120827352222	26.85064409888168	23.973789374001502	6.71266102472042	24.932740948961563	32.60435354864204	13.42532204944084	15.34322519936096	20.137983074161262	34.52225669856216	33.5633051236021	6.71266102472042	9.5895157496006	8.63056417464054	27.80959567384174	13.42532204944084	1.91790314992012	10.54846732456066	15.34322519936096	-0.00024923119752567923	0.0017914207686342237	0.0026023580143136635	0.005868120782184548	0.0043247590404304455	0.005901893613868512	0.0028735320661120657	0.0041255835412548	0.0069215410617791875	0.006888447348888092
sp|Q9JI51|VTI1A_RAT	12.234684355362306	25.410498276521714	8.470166092173905	9.411295657971005	0.0	11.293554789565206	26.351627842318813	10.352425223768105	2.8233886973913016	16.94033218434781	23.52823914492751	8.470166092173905	7.529036526376804	4.705647828985502	4.705647828985502	14.116943486956506	9.411295657971005	0.0	4.705647828985502	10.352425223768105	0.0004435334219426578	0.0034965073751559664	0.005516003204091914	0.007756020725178673	0.009801507840502948	0.009537212871018271	0.005063272324674325	0.0069340653633338	0.005098181536020997	0.00522412954098
sp|Q9UEU0|VTI1B_HUMAN	13.468154360545494	21.164242566571488	8.658099231779246	6.734077180272747	0.0	9.620110257532495	25.974297695337736	12.506143334792243	6.734077180272747	12.506143334792243	28.860330772597486	14.430165386298743	7.696088206025996	5.772066154519497	4.810055128766248	19.24022051506499	13.468154360545494	0.0	5.772066154519497	5.772066154519497	0.0024089892965713086	0.003692805982654615	-0.007618679303944545	-0.0032187222231728598	0.010309792322572446	0.010814590934184787	0.00973737411867279	0.01230032204313275	0.0015305869783307782	-0.001968085902251503
sp|Q6C5G0|SEC9_YARLI	57.779805526360356	35.99397721314252	38.835606993127456	35.99397721314252	0.0	33.15234743315758	56.83259559969871	47.36049633308226	7.577679413293162	9.472099266616452	32.20513750649594	35.04676728648087	13.260938973263034	11.366519119939742	42.62444669977403	45.46607647975897	20.838618386556195	0.0	26.521877946526068	25.574668019864422	0.004853426123050507	0.00825946197712898	0.0034980416862978045	0.00935641798725252	0.004032127084229524	0.008322159004371056	0.0025992356510277383	0.008230304594876217	-0.0006045881323269536	0.004243487362447303
sp|Q54CK6|VTI1A_DICDI	9.667812563400885	14.501718845101326	12.56815633242115	12.56815633242115	1.9335625126801768	23.20275015216212	11.60137507608106	8.701031307060795	5.80068753804053	21.269187639481945	21.269187639481945	16.435281357781502	6.767468794380619	2.900343769020265	3.8671250253603535	14.501718845101326	9.667812563400885	1.9335625126801768	4.833906281700442	5.80068753804053	0.0029535768282522054	0.002094309235784263	-0.006340316212227984	-0.001838947263684909	0.011954075760793437	0.009827899541221818	0.010507292257955289	0.007778550807826451	0.0005295932510609293	-0.004247290547070002
sp|O94531|UFE1_SCHPO	15.82606713508306	17.80432552696844	10.880421155369604	17.80432552696844	2.9673875878280738	22.7499715066819	27.695617486395353	10.880421155369604	6.923904371598838	19.782583918853824	45.4999430133638	20.771713114796515	4.945645979713456	10.880421155369604	6.923904371598838	34.619521857994194	15.82606713508306	1.9782583918853824	5.9347751756561475	14.836937939140368	-0.0016913710452027492	0.0026101056692045188	-0.004741180092905186	-0.001600633167686314	0.0075317465403850325	0.006463280020745314	-9.745309081230345e-05	0.004118157174080562	-0.002787220395544473	0.0010653724450444626
sp|Q6FW27|YKT6_CANGA	16.151413391988516	7.066243358994975	7.066243358994975	12.113560043991386	3.0283900109978465	12.113560043991386	16.151413391988516	9.08517003299354	3.0283900109978465	12.113560043991386	16.151413391988516	17.160876728987798	6.056780021995693	8.075706695994258	5.047316684996411	16.151413391988516	15.141950054989232	1.0094633369992823	10.094633369992822	14.13248671798995	0.002610185805220433	0.0038191010966062812	-0.00930525052734865	-0.005787902816452526	0.0005929796128481816	0.0053061545206571385	-0.0020448575387332023	-0.0004135597434144385	-0.00192270251574958	-0.0023174848929158345
sp|Q9C9X5|CAP12_ARATH	21.85472514414069	22.84812174160163	13.907552364453165	23.84151833906257	6.953776182226583	11.920759169531285	27.81510472890633	11.920759169531285	9.933965974609404	28.80850132636727	36.7556741060548	29.80189792382821	9.933965974609404	16.887742156835987	11.920759169531285	29.80189792382821	16.887742156835987	5.960379584765643	11.920759169531285	26.82170813144539	0.002801991049316482	0.0037961350029702776	-0.0035885584840215897	-0.0027473133631673607	0.005129953214875006	0.010559743089432836	-0.0015316673185742798	0.0019229698855905777	-0.00689783417989461	-0.0028420163574676776
