#	CIDH920105.lag1	CIDH920105.lag2	CIDH920105.lag3	CIDH920105.lag4	CIDH920105.lag5	BHAR880101.lag1	BHAR880101.lag2	BHAR880101.lag3	BHAR880101.lag4	BHAR880101.lag5	CHAM820101.lag1	CHAM820101.lag2	CHAM820101.lag3	CHAM820101.lag4	CHAM820101.lag5	CHAM820102.lag1	CHAM820102.lag2	CHAM820102.lag3	CHAM820102.lag4	CHAM820102.lag5	CHOC760101.lag1	CHOC760101.lag2	CHOC760101.lag3	CHOC760101.lag4	CHOC760101.lag5	BIGC670101.lag1	BIGC670101.lag2	BIGC670101.lag3	BIGC670101.lag4	BIGC670101.lag5	CHAM810101.lag1	CHAM810101.lag2	CHAM810101.lag3	CHAM810101.lag4	CHAM810101.lag5	DAYM780201.lag1	DAYM780201.lag2	DAYM780201.lag3	DAYM780201.lag4	DAYM780201.lag5
sp|Q9S7P9|SNP33_ARATH	1.0857055578395147	1.036509222573309	0.9621690310667612	0.9806735825351229	1.119359456970884	0.974325349946287	0.9628337015807346	0.9229171157312587	0.9607345032553721	1.1219662576532123	1.050602213708132	1.0130099085774222	1.0138654952329629	0.9579542751589085	1.0489901801437262	1.0023733811285345	0.9090881465076978	0.9082412280297646	0.9570175302366676	0.8975091768082287	1.0526563677467997	1.0060020837231913	0.9979836212366896	0.9653876780030722	1.0257366849236518	1.0725291429362311	1.0232710192516286	1.0000869084787796	0.9861408824256062	1.037783620406744	1.0626731208851106	1.0990955916318477	0.9816547677075451	0.9827278244368548	0.8999244501796648	0.9377325090951214	1.0454465189575108	0.9893989758866791	1.0077922246518733	1.0605347679322272
sp|P38736|GOSR1_YEAST	0.9395754700331523	1.1747841838267985	0.8856014758439059	0.8823022513284687	1.1698339682910759	0.8758376589433958	0.9960647237910346	0.8243944621179701	0.8714810683185535	1.0737280072275763	0.9580957079941902	0.9464044834809168	0.8095687384754194	0.8744413860550154	1.006533834407234	0.919984026008322	0.9433801729959271	0.9999771252445295	1.0054106470548951	1.0249672286636928	0.9754193354431134	0.936864630307485	0.8468343535550826	0.9324079168319358	0.9904071690038073	0.9982947439650558	0.9893736194568143	0.8235680614512332	0.8908375660118281	1.0223283203341624	1.0264119891146264	1.0654067384915775	0.8557806719959333	1.0050647468577893	1.0822762129751204	0.9418598031320584	1.0822123402989976	0.8506619167776072	0.8347996633639424	1.0880527102935615
sp|Q5SQN1|SNP47_HUMAN	0.9962838632520515	1.0308303394230525	1.0339441337959712	1.0277671619020157	1.0053810230842772	0.9741160595817485	1.0677433681184385	1.0351891748240671	1.0304606962667278	1.030924964080411	0.8822903794984058	0.9959793910644068	1.046808397104635	1.0756443636164406	0.9563349982295508	0.9852364557383404	0.9318724666064521	0.9768802035096569	1.0594567743661276	1.0335133815062225	0.91450160073797	1.0012139440496943	1.0588589991088528	1.0631723807232023	0.9427253188974358	0.9247241730341659	1.014663904244624	1.0708430749172495	1.0748026904960923	0.931904696815011	0.9888916466101555	1.0112662504814038	1.0504923997887325	1.00460160060746	1.0047241792232837	1.001249029386275	0.989437076530286	1.0522974437018793	1.0104094494418425	1.0029331206409096
sp|O22151|GOS12_ARATH	1.0581443067569152	1.1457296665575885	0.9105848078049815	0.8107296564135581	1.1873679654764295	1.0390885225284616	1.0714166766104878	0.9662080012381623	0.8816532832051878	1.04001790875863	0.9718996940910044	0.9985254689708934	0.9850410594833692	0.9105728950834241	0.9854983081670711	0.96915487706798	0.9738625559447281	0.9527036468133137	0.927592545850825	0.9647957219005194	0.9282299492139385	0.9704105258158393	0.9888623075956064	0.9176497966576349	0.9541785024733688	0.9505456935169141	1.0548190271765296	0.932061643762404	0.884083255969441	1.0256278545838124	0.9452794632789188	1.0937505264693168	0.9102481700883017	0.8779064725657867	1.009824840278047	0.9982635930064051	1.1103974354866457	0.9751929751498293	0.9210268270146461	0.9926616648750567
sp|G5EEN8|AEX4_CAEEL	1.1339110393524392	1.0843635231287367	0.9175564233360101	0.9863093037446371	1.0754287899565687	0.9406535273816419	0.9349245475005867	0.9925878325441576	0.9520682810661718	0.9602496700316002	0.8076768681010649	0.8714694779067417	0.9498127074295045	1.1746754235230166	1.1262256214106845	0.9821029116316928	0.9267496651927696	0.9947114678343352	0.9621308328975804	1.0229595012248296	0.8096927965182575	0.8910245150726507	0.97592746646998	1.2018942551064977	1.0886698104934174	0.868478938411636	0.9133479332524392	0.9541332221020153	1.1760218931906146	1.1260771368621252	1.0204597684828869	0.935940741844886	0.9765734318301125	0.9892588480569466	1.0689457243368745	0.9113014135112021	0.8454225930954135	0.8978887896714295	0.9341304611703338	0.9840465123662934
sp|P83351|SNA29_CAEEL	1.0828780053696985	1.1300535214938012	1.0049653918365238	0.9216614204703963	1.04299826666303	1.0411218230342447	1.0292641966304947	0.9965748897873341	0.8992722534993979	1.0806961297238102	0.8618538021098384	1.0380247517947772	0.9213325410563362	0.8679259780965521	1.0046258739283336	0.8871511208233903	1.0126510367787072	0.8644677186742444	0.9585496955506335	0.9377464018341822	0.8330193007509548	1.0051521608726373	0.8706209442213457	0.821556841269209	1.0108366751520186	0.8784839856843932	0.998354582671333	0.9209426879358393	0.8673963925632633	1.0076536737192976	0.8602254204395786	0.9431476228542729	0.8851493938933335	0.9059250103759469	1.0202527783954631	1.0593408822051953	0.9957345867184735	0.9533229347677054	0.9930680806101816	1.0447648974621113
sp|Q8VHI8|SEC20_RAT	0.9692492641996147	1.0544098317791668	0.889390166727051	0.8725844849749577	1.0280775084126565	0.9269096903240915	1.0581618253031388	0.9375252987635257	0.8751188789293278	0.9489310961606803	0.9018613815274885	0.9868573693801186	0.9344893499485398	1.0395510918655826	0.9845759316171364	1.0180902182443288	1.0500362816852913	1.0754667156787399	1.0032216731672334	1.0186445825945707	0.8834816432301513	0.9860207805452674	0.9185144878630198	1.008451629418804	0.9751548898713837	0.9193360342319253	1.0004745887268214	0.9124287747794627	1.038326333946712	0.9902403998808742	0.9613221837654233	1.027179406428682	1.069942789207553	1.0113872203971517	0.9549130536427289	0.9840096438106883	0.9644511018472007	0.9451892561229341	0.9920544708669558	0.9730925193220463
sp|Q59XP0|SEC9_CANAL	0.9794581871154718	1.0243917869652628	1.0026464250725124	0.9778406225810357	1.0637813805920926	0.9640037556122354	0.964210469882835	0.9237683977772624	0.9997938903704795	1.0185340577517503	0.9470582908774143	0.9466714113052979	0.8789744234597966	0.9233240831462666	0.9244886264225614	1.0751300490321	0.9367710929187466	0.8770440725933671	0.958430770868101	0.9298814525228613	0.9113412693581424	0.9042329522943958	0.8394335846163402	0.8888340841000858	0.8856139701675882	0.8935796553505947	0.8963885244414536	0.8536531559944879	0.8788256946729868	0.9018366672332003	0.8850716960662514	0.8200348459193822	0.8287827442977982	0.8943640802347713	0.8985699354033445	0.8881455859083986	0.9652768112449804	0.9820301693644761	1.0033314761138161	1.0205149532975928
sp|P43682|SFT1_YEAST	0.848464656315141	1.0313793227940378	0.7295592191535868	0.6882532369219289	0.9245769056240462	0.8809008344924955	0.9987987506934594	0.7808666891138812	0.8021912437695755	0.8187528851272288	0.8491775586852189	1.0299943939162561	0.9722385362891063	1.1232542002616621	1.0703891460909958	1.1729944925225124	0.9423070052870501	0.8775300734179837	0.9774062620454674	1.0541299507716417	0.9112442036397379	1.0314262868775437	1.0315540736019977	1.1408900439062846	1.051167669022411	0.8846891081803835	0.9735917418118287	0.9683674201291013	1.055384870666707	1.038564396000932	1.1769661748602933	0.9508136553529525	1.0873804199228332	0.9336690575668584	1.1698142187090537	0.7755995418176297	0.985141200188462	0.7652420367132342	0.7885645762415492	0.9262822411042083
sp|Q09730|SFT1_SCHPO	0.8661797784221682	0.9852887152313905	0.747717736994523	0.8841562980752988	1.0859698199854178	0.890637831520424	1.0334034562827288	0.7310030169000541	0.8776432423513127	1.1577648505395202	0.8762100285269021	0.9671814127264605	1.0196366623786175	1.00005681946644	0.9264098907973143	0.7966053647696457	1.0995386426937974	0.9240486639557467	1.029401865815849	1.0143886909780877	0.9007558971939957	0.9642194776734511	1.005397173308998	1.0017867212862568	0.9436005779788191	0.8978357664927764	1.012938316011747	1.0084731588283153	1.0710616167324343	1.0139518174184905	0.9149711048551221	1.1330200070337497	0.9993689648536975	1.1572779235497503	1.2105529252758893	0.9673242269208181	1.1420522377776716	0.9597255433872851	1.0573351358767902	0.8934910717619544
